id,total_len,nb_groups,len_groups,max_len_group
53230_svg,59,8,"[11, 4, 7, 11, 5, 5, 5, 11]",11
53238_svg,22,1,[22],22
5322_svg,144,22,"[3, 5, 5, 5, 5, 5, 3, 3, 7, 41, 6, 7, 6, 7, 6, 6, 4, 4, 4, 4, 4, 4]",41
5321_svg,266,33,"[11, 4, 4, 7, 7, 15, 15, 6, 6, 14, 4, 8, 8, 8, 8, 14, 4, 5, 5, 5, 5, 9, 9, 4, 4, 11, 6, 7, 15, 15, 6, 6, 11]",15
532_svg,59,4,"[5, 23, 16, 15]",23
53327_svg,137,14,"[6, 8, 8, 14, 16, 6, 6, 10, 9, 8, 12, 6, 6, 22]",22
5326_svg,196,27,"[13, 9, 6, 5, 6, 7, 13, 8, 13, 5, 5, 5, 5, 5, 5, 3, 5, 8, 13, 5, 5, 7, 12, 7, 7, 9, 5]",13
53385_svg,41,2,"[10, 31]",31
53388_svg,36,3,"[10, 21, 5]",21
53340_svg,92,4,"[26, 22, 26, 18]",26
5327_svg,196,27,"[13, 9, 6, 5, 6, 7, 13, 5, 8, 5, 12, 7, 5, 3, 13, 8, 13, 5, 7, 5, 5, 5, 5, 5, 7, 9, 5]",13
5328_svg,186,25,"[13, 9, 6, 5, 6, 7, 13, 13, 7, 7, 9, 5, 3, 8, 5, 13, 8, 5, 5, 5, 5, 5, 5, 12, 7]",13
533_svg,59,4,"[5, 23, 16, 15]",23
5346_svg,33,4,"[11, 5, 12, 5]",12
53441_svg,26,2,"[14, 12]",14
534_svg,36,2,"[15, 21]",21
5342_svg,81,11,"[4, 4, 4, 4, 4, 20, 9, 9, 9, 9, 5]",20
53462_svg,45,5,"[6, 13, 6, 14, 6]",14
53521_svg,90,14,"[12, 14, 12, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6]",14
535_svg,15,1,[15],15
5347_svg,645,94,"[5, 7, 7, 5, 11, 9, 5, 16, 5, 5, 7, 5, 13, 5, 16, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 13, 4, 4, 4, 5, 6, 6, 7, 7, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 9, 13, 5, 5, 3, 3, 5, 5, 5, 9, 9, 12, 5, 8, 8, 6, 6, 5, 5, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5, 5]",20
53619_svg,93,7,"[18, 35, 6, 6, 6, 8, 14]",35
5352_svg,760,107,"[5, 7, 7, 5, 11, 11, 5, 9, 12, 5, 5, 16, 5, 5, 7, 5, 13, 5, 16, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 13, 4, 4, 4, 5, 6, 6, 7, 7, 5, 7, 5, 5, 5, 5, 5, 5, 5, 9, 13, 5, 5, 9, 16, 5, 3, 3, 6, 10, 4, 5, 6, 5, 5, 9, 9, 8, 8, 6, 6, 5, 5, 5, 12, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5, 15, 7, 9, 5]",20
5358_svg,823,113,"[9, 16, 7, 10, 4, 6, 5, 7, 7, 5, 11, 11, 5, 9, 12, 5, 5, 16, 5, 5, 7, 5, 13, 5, 16, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 13, 4, 4, 4, 5, 6, 6, 7, 7, 12, 5, 7, 5, 5, 5, 4, 5, 5, 5, 5, 17, 5, 9, 13, 5, 5, 8, 16, 5, 3, 3, 5, 5, 5, 9, 9, 8, 8, 6, 6, 5, 5, 5, 12, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5, 15, 7, 9, 5]",20
5360_svg,949,126,"[9, 16, 7, 10, 4, 6, 5, 7, 7, 5, 11, 11, 5, 9, 12, 5, 5, 16, 5, 5, 7, 5, 13, 5, 16, 7, 5, 5, 7, 12, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 9, 13, 4, 4, 18, 5, 4, 5, 6, 6, 7, 7, 5, 7, 5, 5, 5, 5, 5, 5, 5, 9, 13, 7, 5, 5, 5, 4, 3, 3, 5, 5, 5, 25, 5, 5, 9, 9, 8, 8, 6, 8, 6, 16, 5, 5, 5, 12, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 4, 17, 4, 4, 4, 20, 19, 16, 4, 9, 6, 7, 5, 5, 15, 7, 9, 5]",25
5361_svg,956,126,"[7, 9, 16, 4, 5, 7, 10, 4, 5, 6, 25, 5, 7, 7, 5, 11, 11, 5, 9, 12, 5, 5, 16, 5, 5, 7, 5, 13, 5, 16, 7, 5, 5, 7, 12, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 9, 13, 4, 4, 18, 5, 4, 5, 6, 6, 7, 7, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 9, 13, 5, 5, 5, 20, 3, 3, 5, 5, 5, 9, 9, 8, 8, 6, 8, 5, 6, 16, 5, 5, 5, 12, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 4, 4, 20, 19, 16, 4, 9, 6, 7, 5, 5, 15, 7, 9, 5]",25
53625_svg,362,23,"[20, 6, 18, 6, 8, 8, 6, 8, 6, 20, 20, 6, 8, 34, 8, 6, 19, 36, 35, 14, 17, 35, 18]",36
53622_svg,525,36,"[16, 32, 18, 20, 6, 6, 14, 14, 14, 14, 14, 14, 8, 13, 5, 5, 8, 6, 8, 6, 20, 20, 6, 8, 34, 8, 6, 19, 36, 4, 14, 35, 4, 17, 35, 18]",36
53678_svg,46,3,"[23, 6, 17]",23
53680_svg,196,35,"[22, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9]",22
53681_svg,60,4,"[7, 6, 11, 36]",36
53621_svg,558,47,"[16, 18, 20, 6, 6, 14, 14, 14, 14, 14, 14, 8, 5, 5, 5, 8, 6, 4, 6, 4, 6, 8, 5, 4, 6, 9, 4, 18, 20, 20, 6, 8, 4, 34, 8, 6, 19, 36, 4, 14, 35, 4, 5, 17, 35, 4, 18]",36
5381_svg,60,3,"[24, 26, 10]",26
536_svg,73,6,"[33, 5, 5, 6, 13, 11]",33
5385_svg,26,1,[26],26
5387_svg,14,1,[14],14
5386_svg,37,4,"[15, 9, 6, 7]",15
5389_svg,25,3,"[7, 9, 9]",9
5390_svg,9,1,[9],9
5388_svg,102,10,"[6, 7, 6, 43, 7, 7, 7, 6, 7, 6]",43
5391_svg,38,4,"[15, 7, 6, 10]",15
53626_svg,461,32,"[16, 18, 20, 6, 6, 14, 14, 14, 14, 8, 7, 7, 8, 6, 8, 6, 20, 20, 6, 8, 34, 8, 6, 19, 36, 8, 14, 35, 5, 17, 35, 18]",36
5392_svg,182,4,"[84, 84, 7, 7]",84
5393_svg,364,8,"[84, 84, 7, 7, 84, 84, 7, 7]",84
5362_svg,961,126,"[7, 9, 16, 4, 5, 7, 10, 4, 5, 6, 25, 5, 7, 7, 7, 20, 5, 11, 11, 5, 9, 12, 5, 5, 16, 5, 5, 7, 5, 13, 5, 5, 16, 7, 5, 5, 7, 12, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 9, 13, 4, 4, 18, 5, 4, 5, 6, 6, 7, 7, 5, 7, 5, 5, 5, 5, 5, 5, 5, 9, 13, 5, 5, 5, 5, 20, 5, 19, 3, 3, 7, 5, 5, 5, 9, 9, 8, 8, 6, 8, 6, 16, 5, 5, 5, 12, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5, 15, 7, 9, 5]",25
5399_svg,49,3,"[24, 5, 20]",24
53_svg,71,5,"[37, 5, 7, 11, 11]",37
5423_svg,51,4,"[5, 21, 10, 15]",21
5395_svg,618,90,"[5, 7, 7, 5, 11, 9, 5, 16, 5, 5, 7, 5, 13, 5, 16, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 4, 4, 4, 5, 6, 6, 7, 7, 5, 7, 5, 5, 5, 5, 5, 13, 9, 5, 5, 3, 3, 5, 5, 5, 5, 5, 9, 9, 8, 8, 6, 6, 13, 5, 5, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5]",20
5396_svg,641,89,"[7, 6, 5, 11, 9, 5, 16, 5, 5, 7, 5, 5, 16, 7, 5, 13, 7, 5, 5, 5, 5, 5, 7, 7, 13, 5, 7, 7, 5, 7, 5, 5, 5, 5, 5, 5, 5, 9, 13, 5, 5, 7, 23, 3, 3, 5, 5, 13, 5, 9, 9, 8, 8, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 20, 4, 5, 5, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5]",23
5425_svg,68,4,"[7, 52, 5, 4]",52
5466_svg,63,6,"[22, 4, 4, 4, 9, 20]",22
5397_svg,618,90,"[5, 7, 7, 5, 11, 9, 5, 16, 5, 5, 7, 5, 13, 5, 16, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 4, 4, 4, 5, 6, 6, 7, 7, 5, 7, 5, 5, 5, 5, 5, 13, 9, 5, 5, 5, 3, 3, 5, 5, 5, 5, 9, 9, 8, 8, 6, 6, 13, 5, 5, 5, 5, 5, 5, 20, 4, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5]",20
5465_svg,105,13,"[9, 8, 8, 8, 8, 8, 8, 16, 6, 6, 6, 6, 8]",16
5424_svg,49,4,"[5, 8, 21, 15]",21
5477_svg,97,17,"[6, 9, 5, 5, 5, 5, 5, 9, 6, 7, 7, 4, 4, 5, 5, 5, 5]",9
5480_svg,24,2,"[12, 12]",12
5478_svg,50,5,"[27, 11, 4, 4, 4]",27
5481_svg,27,2,"[14, 13]",14
5483_svg,38,3,"[14, 12, 12]",14
5486_svg,21,2,"[14, 7]",14
5487_svg,35,4,"[14, 7, 7, 7]",14
5489_svg,42,4,"[13, 8, 8, 13]",13
5467_svg,131,16,"[11, 11, 11, 15, 15, 17, 5, 4, 5, 4, 4, 5, 4, 4, 12, 4]",17
5488_svg,68,7,"[10, 14, 10, 9, 7, 9, 9]",14
547_svg,146,16,"[13, 10, 6, 10, 7, 6, 7, 7, 11, 9, 7, 6, 10, 11, 11, 15]",15
5501_svg,79,9,"[13, 8, 9, 9, 5, 11, 9, 9, 6]",13
5502_svg,82,9,"[13, 9, 9, 7, 13, 8, 9, 9, 5]",13
55078_svg,60,9,"[6, 5, 15, 6, 7, 6, 5, 5, 5]",15
5503_svg,127,15,"[13, 5, 5, 13, 8, 9, 5, 8, 9, 9, 5, 13, 9, 9, 7]",13
551_svg,42,6,"[7, 7, 7, 7, 7, 7]",7
550_svg,117,9,"[13, 46, 6, 6, 7, 18, 4, 7, 10]",46
5504_svg,127,15,"[5, 13, 5, 13, 8, 9, 5, 8, 9, 9, 5, 13, 9, 9, 7]",13
55311_svg,69,6,"[7, 11, 28, 8, 11, 4]",28
552_svg,76,5,"[8, 8, 29, 5, 26]",29
55312_svg,49,6,"[7, 7, 11, 10, 10, 4]",11
55444_svg,36,3,"[16, 11, 9]",16
5531_svg,77,5,"[8, 8, 40, 11, 10]",40
553_svg,51,4,"[6, 6, 19, 20]",20
5500_svg,678,94,"[5, 23, 5, 11, 9, 5, 16, 5, 5, 7, 5, 5, 16, 7, 5, 13, 7, 5, 5, 5, 5, 5, 7, 7, 13, 5, 7, 7, 7, 5, 7, 6, 5, 5, 5, 5, 5, 5, 5, 11, 9, 13, 5, 5, 5, 7, 3, 3, 7, 5, 5, 13, 5, 9, 9, 9, 8, 8, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 20, 4, 5, 5, 9, 9, 7, 7, 12, 5, 6, 7, 16, 8, 8, 8, 8, 16, 9, 6, 7, 5, 5]",23
55580_svg,62,5,"[14, 6, 19, 9, 14]",19
55468_svg,201,16,"[18, 6, 6, 6, 10, 10, 13, 14, 12, 14, 16, 12, 16, 10, 27, 11]",27
554_svg,121,16,"[4, 7, 6, 6, 5, 7, 10, 7, 6, 6, 6, 7, 7, 20, 7, 10]",20
559_svg,34,2,"[20, 14]",20
55_svg,36,3,"[13, 13, 10]",13
558_svg,37,3,"[10, 17, 10]",17
562_svg,50,4,"[7, 10, 23, 10]",23
56352_svg,95,13,"[13, 13, 9, 5, 5, 7, 5, 5, 5, 7, 7, 7, 7]",13
563_svg,22,1,[22],22
56135_svg,102,4,"[16, 30, 42, 14]",42
56426_svg,117,17,"[22, 7, 4, 10, 4, 4, 4, 13, 8, 7, 7, 7, 7, 7, 2, 2, 2]",22
5557_svg,51,4,"[11, 11, 11, 18]",18
56427_svg,118,17,"[26, 6, 8, 4, 4, 4, 6, 13, 6, 7, 7, 7, 7, 7, 2, 2, 2]",26
56137_svg,71,4,"[9, 12, 40, 10]",40
56428_svg,78,14,"[13, 6, 4, 4, 6, 4, 7, 7, 7, 7, 7, 2, 2, 2]",13
56429_svg,90,17,"[13, 6, 4, 4, 4, 4, 6, 4, 4, 7, 7, 7, 7, 7, 2, 2, 2]",13
56430_svg,130,22,"[4, 4, 5, 4, 5, 5, 4, 4, 30, 4, 4, 4, 6, 6, 7, 7, 7, 7, 7, 2, 2, 2]",30
56432_svg,177,22,"[12, 18, 10, 10, 10, 10, 10, 10, 13, 4, 5, 6, 6, 12, 7, 7, 7, 7, 7, 2, 2, 2]",18
56431_svg,126,21,"[4, 4, 5, 4, 5, 5, 4, 4, 30, 4, 4, 6, 6, 7, 7, 7, 7, 7, 2, 2, 2]",30
56433_svg,128,22,"[6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 26, 4, 7, 6, 7, 7, 7, 7, 7, 2, 2, 2]",26
56436_svg,94,16,"[12, 4, 6, 6, 13, 4, 4, 4, 7, 7, 7, 7, 7, 2, 2, 2]",13
56434_svg,112,20,"[20, 4, 4, 4, 6, 4, 4, 4, 7, 6, 4, 4, 7, 7, 7, 7, 7, 2, 2, 2]",20
56442_svg,64,10,"[17, 6, 7, 7, 7, 7, 7, 2, 2, 2]",17
56455_svg,49,2,"[40, 9]",40
56437_svg,112,19,"[16, 4, 4, 4, 4, 4, 4, 7, 4, 13, 7, 7, 7, 7, 7, 7, 2, 2, 2]",16
56435_svg,163,25,"[6, 6, 4, 10, 10, 4, 4, 4, 6, 20, 5, 4, 7, 14, 7, 6, 5, 7, 7, 7, 7, 7, 2, 2, 2]",20
564_svg,36,3,"[8, 7, 21]",21
56594_svg,16,2,"[10, 6]",10
56459_svg,117,18,"[4, 31, 4, 4, 4, 13, 4, 4, 4, 4, 7, 7, 7, 7, 7, 2, 2, 2]",31
565_svg,57,3,"[36, 6, 15]",36
567_svg,118,8,"[8, 7, 12, 6, 28, 34, 7, 16]",34
566_svg,141,6,"[19, 6, 6, 97, 6, 7]",97
56915_svg,63,5,"[22, 8, 8, 7, 18]",22
569_svg,53,5,"[8, 13, 7, 16, 9]",16
568_svg,94,2,"[50, 44]",50
570_svg,32,1,[32],32
56_svg,111,9,"[18, 13, 6, 16, 9, 15, 13, 15, 6]",18
5710_svg,94,15,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 11, 11, 12]",12
57222_svg,81,12,"[21, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 9]",21
571_svg,50,4,"[16, 21, 6, 7]",21
5727_svg,120,3,"[55, 51, 14]",55
57236_svg,43,5,"[8, 6, 6, 8, 15]",15
572_svg,20,1,[20],20
57483_svg,60,8,"[6, 4, 4, 8, 14, 4, 5, 15]",15
573_svg,152,9,"[39, 40, 9, 10, 9, 5, 9, 9, 22]",40
57325_svg,76,8,"[2, 2, 3, 3, 5, 5, 28, 28]",28
574_svg,102,11,"[9, 5, 9, 5, 16, 7, 7, 9, 5, 8, 22]",22
5775_svg,22,2,"[10, 12]",12
57561_svg,23,1,[23],23
576_svg,50,3,"[7, 37, 6]",37
575_svg,87,8,"[5, 25, 8, 4, 4, 9, 12, 20]",25
577_svg,78,7,"[8, 13, 8, 9, 5, 25, 10]",25
5777_svg,184,10,"[55, 51, 5, 5, 7, 7, 20, 10, 10, 14]",55
5779_svg,216,13,"[6, 55, 51, 5, 5, 7, 7, 20, 10, 10, 6, 14, 20]",55
5778_svg,214,13,"[6, 18, 55, 51, 5, 5, 7, 7, 20, 10, 10, 6, 14]",55
5786_svg,42,8,"[5, 7, 5, 5, 5, 5, 5, 5]",7
578_svg,54,4,"[7, 7, 19, 21]",21
579_svg,116,7,"[7, 7, 7, 4, 57, 6, 28]",57
57_svg,50,5,"[24, 7, 7, 6, 6]",24
58066_svg,25,1,[25],25
58064_svg,39,5,"[13, 4, 4, 9, 9]",13
58067_svg,57,5,"[6, 29, 8, 6, 8]",29
580_svg,78,5,"[7, 7, 32, 19, 13]",32
5817_svg,29,2,"[19, 10]",19
581_svg,67,5,"[7, 8, 6, 26, 20]",26
5834_svg,128,7,"[10, 14, 10, 14, 10, 14, 56]",56
5820_svg,184,9,"[7, 7, 10, 8, 10, 11, 66, 12, 53]",66
5781_svg,404,35,"[14, 11, 23, 55, 4, 16, 4, 16, 4, 4, 4, 4, 4, 4, 51, 38, 6, 6, 4, 6, 14, 6, 4, 6, 6, 6, 6, 5, 5, 7, 7, 20, 10, 10, 14]",55
5780_svg,524,50,"[14, 11, 23, 23, 55, 4, 16, 4, 16, 4, 4, 4, 4, 4, 4, 4, 5, 51, 38, 6, 4, 6, 4, 4, 6, 4, 14, 4, 6, 4, 4, 6, 38, 6, 6, 6, 6, 6, 6, 4, 4, 4, 5, 5, 7, 7, 20, 10, 10, 14]",55
58361_svg,64,5,"[8, 18, 19, 4, 15]",19
58362_svg,71,6,"[4, 27, 16, 4, 6, 14]",27
5835_svg,455,37,"[10, 14, 10, 14, 10, 14, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 23, 10, 10, 10, 10, 56, 24]",56
58367_svg,86,8,"[4, 7, 5, 26, 29, 5, 5, 5]",29
58366_svg,92,4,"[4, 41, 36, 11]",41
58365_svg,84,7,"[27, 4, 4, 4, 4, 13, 28]",28
58363_svg,110,8,"[48, 23, 9, 4, 9, 4, 9, 4]",48
58369_svg,61,7,"[12, 8, 13, 6, 10, 5, 7]",13
58370_svg,64,5,"[14, 5, 11, 17, 17]",17
58368_svg,50,3,"[15, 26, 9]",26
58373_svg,57,5,"[13, 10, 14, 12, 8]",14
58372_svg,90,14,"[4, 4, 5, 4, 8, 10, 5, 10, 4, 4, 10, 10, 6, 6]",10
58375_svg,102,6,"[6, 4, 4, 32, 34, 22]",34
58371_svg,116,9,"[6, 27, 43, 4, 4, 4, 4, 11, 13]",43
58374_svg,80,6,"[13, 13, 10, 14, 18, 12]",18
583_svg,94,12,"[6, 8, 8, 8, 12, 8, 8, 8, 8, 9, 4, 7]",12
58378_svg,80,5,"[13, 36, 8, 6, 17]",36
58379_svg,81,9,"[13, 7, 9, 7, 8, 8, 6, 6, 17]",17
58403_svg,34,3,"[11, 7, 16]",16
58405_svg,34,3,"[11, 7, 16]",16
58406_svg,20,2,"[13, 7]",13
58404_svg,46,4,"[11, 10, 10, 15]",15
58407_svg,33,3,"[13, 10, 10]",13
58408_svg,20,2,"[7, 13]",13
5844_svg,93,8,"[14, 10, 10, 7, 18, 13, 15, 6]",18
5848_svg,72,9,"[5, 5, 8, 19, 7, 6, 5, 12, 5]",19
58377_svg,107,6,"[13, 17, 39, 16, 6, 16]",39
584_svg,63,4,"[16, 15, 5, 27]",27
586_svg,31,2,"[25, 6]",25
5858_svg,122,9,"[17, 10, 10, 12, 10, 10, 12, 10, 31]",31
58885_svg,32,2,"[17, 15]",17
5859_svg,104,11,"[22, 14, 19, 8, 5, 5, 7, 7, 5, 7, 5]",22
588_svg,53,3,"[7, 34, 12]",34
585_svg,142,8,"[22, 87, 7, 6, 5, 5, 5, 5]",87
58980_svg,45,1,[45],45
58981_svg,70,6,"[17, 11, 8, 10, 13, 11]",17
58_svg,37,2,"[6, 31]",31
5918_svg,27,2,"[7, 20]",20
5907_svg,38,3,"[14, 14, 10]",14
58979_svg,99,11,"[9, 7, 7, 23, 7, 7, 5, 7, 10, 7, 10]",23
591_svg,68,4,"[42, 5, 11, 10]",42
5938_svg,27,4,"[8, 6, 8, 5]",8
5939_svg,24,4,"[7, 5, 7, 5]",7
592_svg,93,6,"[13, 43, 12, 8, 7, 10]",43
5940_svg,48,2,"[13, 35]",35
5942_svg,31,3,"[19, 6, 6]",19
5944_svg,32,1,[32],32
5941_svg,64,9,"[7, 7, 6, 7, 9, 7, 7, 7, 7]",9
58810_svg,175,4,"[52, 31, 70, 22]",70
5945_svg,25,4,"[8, 5, 7, 5]",8
5958_svg,76,4,"[19, 42, 10, 5]",42
5960_svg,76,4,"[19, 42, 10, 5]",42
59610_svg,25,2,"[12, 13]",13
5969_svg,112,9,"[10, 9, 9, 9, 9, 39, 9, 9, 9]",39
594_svg,117,12,"[9, 9, 6, 10, 5, 6, 6, 7, 6, 22, 22, 9]",22
597_svg,76,8,"[10, 5, 13, 21, 7, 7, 6, 7]",21
598_svg,24,2,"[8, 16]",16
59981_svg,15,1,[15],15
59982_svg,15,1,[15],15
59983_svg,21,1,[21],21
59984_svg,11,1,[11],11
59985_svg,27,2,"[11, 16]",16
5937_svg,43,1,[43],43
596_svg,42,2,"[35, 7]",35
59_svg,101,10,"[4, 6, 19, 10, 8, 28, 6, 6, 7, 7]",28
599_svg,81,8,"[13, 7, 7, 28, 5, 7, 5, 9]",28
5_svg,37,2,"[7, 30]",30
6008_svg,62,5,"[5, 7, 26, 12, 12]",26
6001_svg,45,3,"[15, 15, 15]",15
6010_svg,88,3,"[18, 66, 4]",66
6011_svg,83,1,[83],83
600_svg,43,4,"[7, 24, 6, 6]",24
6012_svg,75,4,"[8, 19, 44, 4]",44
6015_svg,33,3,"[9, 11, 13]",13
6014_svg,38,3,"[9, 11, 18]",18
6032_svg,34,3,"[20, 9, 5]",20
6018_svg,104,12,"[16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",16
6016_svg,43,4,"[9, 11, 11, 12]",12
6013_svg,72,6,"[9, 11, 10, 9, 12, 21]",21
605_svg,50,6,"[7, 8, 20, 5, 5, 5]",20
6057_svg,48,3,"[5, 24, 19]",24
603_svg,86,9,"[26, 7, 4, 7, 4, 4, 4, 4, 26]",26
6036_svg,41,4,"[13, 12, 9, 7]",13
6063_svg,199,6,"[154, 10, 10, 10, 10, 5]",154
6065_svg,97,6,"[53, 6, 8, 10, 10, 10]",53
6066_svg,58,5,"[6, 6, 23, 19, 4]",23
607_svg,37,2,"[8, 29]",29
606_svg,47,3,"[6, 8, 33]",33
6080_svg,35,2,"[24, 11]",24
6081_svg,50,5,"[5, 8, 16, 8, 13]",16
6083_svg,46,2,"[21, 25]",25
6084_svg,49,4,"[6, 24, 15, 4]",24
6085_svg,51,3,"[24, 4, 23]",24
6086_svg,41,4,"[5, 6, 20, 10]",20
6082_svg,98,9,"[12, 12, 7, 13, 13, 10, 9, 11, 11]",13
6064_svg,131,8,"[8, 10, 10, 10, 10, 70, 4, 9]",70
6094_svg,48,2,"[28, 20]",28
609_svg,25,1,[25],25
608_svg,80,7,"[12, 7, 7, 7, 8, 6, 33]",33
6088_svg,50,6,"[13, 13, 6, 6, 7, 5]",13
60_svg,56,6,"[14, 5, 12, 6, 13, 6]",14
612_svg,60,6,"[5, 5, 9, 5, 16, 20]",20
611_svg,77,5,"[5, 25, 11, 15, 21]",25
615_svg,81,3,"[45, 15, 21]",45
610_svg,73,8,"[16, 4, 4, 17, 9, 9, 7, 7]",17
616_svg,88,6,"[7, 10, 20, 28, 7, 16]",28
613_svg,130,22,"[4, 4, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 26, 4, 4, 18]",26
6207_svg,70,5,"[38, 6, 6, 10, 10]",38
61_svg,96,10,"[22, 10, 10, 10, 10, 10, 6, 6, 5, 7]",22
618_svg,115,12,"[7, 5, 22, 6, 22, 19, 5, 5, 5, 6, 7, 6]",22
621_svg,99,10,"[7, 9, 7, 7, 26, 5, 9, 8, 11, 10]",26
622_svg,42,5,"[7, 7, 14, 7, 7]",14
620_svg,121,6,"[6, 6, 5, 60, 22, 22]",60
6238_svg,53,4,"[27, 16, 5, 5]",27
6228_svg,64,7,"[9, 6, 4, 25, 4, 4, 12]",25
6237_svg,45,3,"[25, 10, 10]",25
624_svg,71,6,"[7, 7, 15, 25, 12, 5]",25
6239_svg,47,2,"[15, 32]",32
6264_svg,64,6,"[9, 4, 5, 15, 27, 4]",27
626_svg,68,5,"[7, 7, 25, 9, 20]",25
6061_svg,795,73,"[14, 11, 23, 18, 23, 7, 7, 18, 55, 4, 16, 4, 16, 4, 7, 4, 4, 4, 4, 4, 4, 5, 51, 38, 6, 4, 7, 6, 4, 4, 6, 4, 14, 4, 6, 4, 4, 6, 38, 6, 6, 6, 6, 6, 6, 46, 2, 17, 4, 4, 4, 6, 5, 11, 5, 7, 7, 13, 4, 4, 4, 6, 10, 20, 10, 6, 6, 10, 40, 9, 9, 14, 14]",55
6276_svg,70,7,"[15, 7, 7, 7, 20, 7, 7]",20
6277_svg,117,4,"[22, 7, 50, 38]",50
6275_svg,87,4,"[25, 19, 22, 21]",25
6280_svg,67,8,"[8, 13, 10, 6, 6, 8, 9, 7]",13
6281_svg,50,4,"[8, 16, 17, 9]",17
6282_svg,73,8,"[4, 5, 8, 4, 7, 7, 29, 9]",29
6279_svg,98,4,"[6, 35, 29, 28]",35
6278_svg,62,4,"[8, 20, 30, 4]",30
6283_svg,94,11,"[8, 13, 10, 6, 6, 8, 21, 7, 4, 4, 7]",21
6286_svg,55,5,"[15, 7, 16, 10, 7]",16
6285_svg,90,5,"[26, 16, 16, 16, 16]",26
6284_svg,51,3,"[11, 20, 20]",20
6287_svg,91,9,"[17, 4, 4, 22, 6, 6, 18, 7, 7]",22
6288_svg,56,4,"[8, 16, 17, 15]",17
6290_svg,38,3,"[17, 8, 13]",17
6289_svg,54,3,"[20, 30, 4]",30
6292_svg,45,3,"[15, 7, 23]",23
628_svg,156,8,"[7, 6, 5, 62, 16, 15, 8, 37]",62
6291_svg,89,4,"[28, 21, 20, 20]",28
6294_svg,67,5,"[9, 13, 5, 20, 20]",20
6293_svg,117,8,"[10, 9, 28, 8, 25, 21, 11, 5]",28
6299_svg,119,15,"[16, 5, 5, 5, 32, 5, 5, 5, 5, 5, 5, 5, 5, 5, 11]",32
62_svg,48,2,"[42, 6]",42
6295_svg,275,7,"[12, 12, 12, 10, 10, 12, 207]",207
629_svg,106,8,"[7, 32, 28, 9, 7, 10, 7, 6]",32
6298_svg,84,5,"[16, 17, 17, 17, 17]",17
6302_svg,25,1,[25],25
6300_svg,64,3,"[13, 13, 38]",38
6303_svg,44,2,"[29, 15]",29
6306_svg,31,2,"[22, 9]",22
6304_svg,51,4,"[11, 21, 8, 11]",21
6307_svg,66,2,"[54, 12]",54
6305_svg,35,1,[35],35
6308_svg,22,2,"[14, 8]",14
